date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:32:48	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:32:48%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/12633855532365406665%ec%a1%b0%ec%8b%9d+PKG_680x470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/12633855532365406665%ec%a1%b0%ec%8b%9d+PKG_680x470.3a.delayed	(from https://josunhotel.com/hotel/westinSeoul.do)
16:32:49	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:32:48%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/10716968932850749241Aria+Grill+Station_680_470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/10716968932850749241Aria+Grill+Station_680_470.3b.delayed	(from https://josunhotel.com/hotel/westinSeoul.do)
16:32:51	251576/251576	---M--	200	added ('OK')	image/jpeg	etag:%22d9ba31f62ddd9049a2488b9f63b24651%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/156571250369640155222025+%ed%82%a4%ec%a6%88+PKG_6+(1).jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/156571250369640155222025+%ed%82%a4%ec%a6%88+PKG_6+(1).jpg	(from https://josunhotel.com/hotel/westinSeoul.do)
16:32:52	276169/276169	---M--	200	added ('OK')	image/jpeg	etag:%221e069d9993efd4f861302cd61921abdf%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/96600406009520847482025+Romantic+PKG_680X470_%e1%84%89%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%84%8b%e1%85%b5%e1%86%af.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/96600406009520847482025+Romantic+PKG_680X470_%e1%84%89%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%84%8b%e1%85%b5%e1%86%af.jpg	(from https://josunhotel.com/hotel/westinSeoul.do)
16:32:53	269089/269089	---M--	200	added ('OK')	image/jpeg	etag:%222f2e5b3cd863489b40a6411725026c92%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/1359373510419111653%eb%94%94%eb%9f%ad%ec%8a%a4+%ea%b0%9d%ec%8b%a4+680x470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/1359373510419111653%eb%94%94%eb%9f%ad%ec%8a%a4+%ea%b0%9d%ec%8b%a4+680x470.jpg	(from https://josunhotel.com/hotel/westinSeoul.do)
16:32:55	578325/578325	---M--	200	added ('OK')	image/jpeg	etag:%22410cb8d5bb336298ac14c6bc61039ab0%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2942084165739450797WC+%ec%a1%b0%ec%8b%9d+680x470.png	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2942084165739450797WC+%ec%a1%b0%ec%8b%9d+680x470.jpg	(from https://josunhotel.com/hotel/westinSeoul.do)
16:32:55	467786/467786	---M--	200	added ('OK')	image/jpeg	etag:%229d5c60721774124a47a1a2a1d1e9568f%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2141064600647821180ex.suite+%ea%b0%9d%ec%8b%a4+680x470.png	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2141064600647821180ex.suite+%ea%b0%9d%ec%8b%a4+680x470.jpg	(from https://josunhotel.com/hotel/westinSeoul.do)
16:32:56	329930/329930	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:32:55%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253501&cntntsSn=253316	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/img_story_swchosun8959.jpg;	(from https://josunhotel.com/hotel/westinSeoul.do)
16:32:56	24674/24674	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:32:56%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253328&cntntsSn=253316	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/img_signature_swchosun013de6.jpg;	(from https://josunhotel.com/hotel/westinSeoul.do)
16:32:59	100551/100551	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:32:57%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253334&cntntsSn=253316	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/img_signature_swchosun02c9e1.jpg;	(from https://josunhotel.com/hotel/westinSeoul.do)
16:32:59	112872/112872	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:32:58%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253340&cntntsSn=253316	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/575x34571c5.jpg;	(from https://josunhotel.com/hotel/westinSeoul.do)
16:33:02	314331/314331	---M--	200	added ('OK')	image/jpeg	etag:%220fa3ffb93446964f13e1cb866642f743%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/14981461815785878792%e1%84%8a%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%86%af_Sweet+Summer.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/14981461815785878792%e1%84%8a%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%86%af_Sweet+Summer.jpg	(from https://josunhotel.com/hotel/westinBusan.do)
16:33:03	284937/284937	---M--	200	added ('OK')	image/jpeg	etag:%22839fb052994d98ca4325c9d6cb3c53ba%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2370806674282082009%e1%84%8a%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%86%af_%e1%84%85%e1%85%a9%e1%84%86%e1%85%a2%e1%86%ab%e1%84%90%e1%85%b5%e1%86%a8+2025.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2370806674282082009%e1%84%8a%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%86%af_%e1%84%85%e1%85%a9%e1%84%86%e1%85%a2%e1%86%ab%e1%84%90%e1%85%b5%e1%86%a8+2025.jpg	(from https://josunhotel.com/hotel/westinBusan.do)
16:33:04	232183/232183	---M--	200	added ('OK')	image/jpeg	etag:%227eacc95515f66609dd535a6f8029a375%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/18417736187116378551%e1%84%8a%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%86%af_%e1%84%8b%e1%85%b5%e1%84%80%e1%85%b3%e1%84%8c%e1%85%a6%e1%84%8f%e1%85%b2%e1%84%90%e1%85%b5%e1%84%87%e1%85%b3+%e1%84%80%e1%85%b3%e1%84%85%e1%85%a2%e1%86%ab%e1%84%83%e1%85%b3.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/18417736187116378551%e1%84%8a%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%86%af_%e1%84%8b%e1%85%b5%e1%84%80%e1%85%b3%e1%84%8c%e1%85%a6%e1%84%8f%e1%85%b2%e1%84%90%e1%85%b5%e1%84%87%e1%85%b3+%e1%84%80%e1%85%b3%e1%84%85%e1%85%a2%e1%86%ab%e1%84%83%e1%85%b3.jpg	(from https://josunhotel.com/hotel/westinBusan.do)
16:33:04	267108/267108	---M--	200	added ('OK')	image/jpeg	etag:%22941d68dbf374a129dc26447d9f9e16a2%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/11992164521292081008%e1%84%8a%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%86%af_%e1%84%81%e1%85%a1%e1%84%86%e1%85%b5%e1%86%af%e1%84%85%e1%85%b5%e1%84%8b%e1%85%a1.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/11992164521292081008%e1%84%8a%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%86%af_%e1%84%81%e1%85%a1%e1%84%86%e1%85%b5%e1%86%af%e1%84%85%e1%85%b5%e1%84%8b%e1%85%a1.jpg	(from https://josunhotel.com/hotel/westinBusan.do)
16:33:04	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:03%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/4153772730232252626%e1%84%8a%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%86%af_Sunday+Morinig.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/4153772730232252626%e1%84%8a%e1%85%a5%e1%86%b7%e1%84%82%e1%85%a6%e1%86%af_Sunday+Morinig.4a.delayed	(from https://josunhotel.com/hotel/westinBusan.do)
16:33:05	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:04%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/3993069022993913087kids+thum.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/3993069022993913087kids+thum.4b.delayed	(from https://josunhotel.com/hotel/westinBusan.do)
16:33:06	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:05%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/1279006393462698215%e1%84%8a%e1%85%a5%e1%86%b7+%e1%84%80%e1%85%a9%e1%84%86%e1%85%a6.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/1279006393462698215%e1%84%8a%e1%85%a5%e1%86%b7+%e1%84%80%e1%85%a9%e1%84%86%e1%85%a6.4c.delayed	(from https://josunhotel.com/hotel/westinBusan.do)
16:33:08	23519/23519	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:33:08%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253593&cntntsSn=253584	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/575x345d639.jpg;	(from https://josunhotel.com/hotel/westinBusan.do)
16:33:10	1006242/1006242	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:33:07%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253592&cntntsSn=253584	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/1660X97055cd.jpg;	(from https://josunhotel.com/hotel/westinBusan.do)
16:33:17	152123/152123	---M--	200	added ('OK')	image/jpeg	etag:%22c97d7ea7c0cbfcef1e5db4b3d9851f11%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/5894093911826022441680470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/5894093911826022441680470.jpg	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:17	732073/732073	---M--	200	added ('OK')	image/jpeg	etag:%2205295aeb6a019e86765ad861b97e1c30%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/13933278215647562725%ed%85%8c%eb%9d%bc%ec%8a%a4+%ec%8b%9c%ec%a6%8c2_680470.png	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/13933278215647562725%ed%85%8c%eb%9d%bc%ec%8a%a4+%ec%8b%9c%ec%a6%8c2_680470.jpg	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:17	640412/640412	---M--	200	added ('OK')	image/jpeg	etag:%227708105bda9cdf2e4a23e0186a5658eb%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2744189397184039732%ed%85%8c%eb%9d%bc%ec%8a%a4680470.png	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2744189397184039732%ed%85%8c%eb%9d%bc%ec%8a%a4680470.jpg	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:17	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:17%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/3786873937589409483Best+684X470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/3786873937589409483Best+684X470.56.delayed	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:18	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:17%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/14270363245028485503Grand+Journey+680+470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/14270363245028485503Grand+Journey+680+470.57.delayed	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:20	1066687/1066687	---M--	200	added ('OK')	image/jpeg	etag:%22ff88b7f7063cff394a07cdc147b4bc25%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/1854523687940077543pc+-+680x470px_ES.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/1854523687940077543pc+-+680x470px_ES.jpg	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:20	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:19%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/13773791973522243951%ec%98%a4%ec%85%98%eb%b8%8c%eb%a0%88%ec%9d%b4%ed%81%ac+680X470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/13773791973522243951%ec%98%a4%ec%85%98%eb%b8%8c%eb%a0%88%ec%9d%b4%ed%81%ac+680X470.59.delayed	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:21	544685/544685	---M--	200	added ('OK')	image/jpeg	etag:%22d475c747777071c5637d37d8b8370354%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/409507833478086951680470.png	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/409507833478086951680470.jpg	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:21	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:20%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/4273173064469294324%eb%a9%8d%ec%8a%a4%ec%9c%84%ed%8a%b8+680470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/4273173064469294324%eb%a9%8d%ec%8a%a4%ec%9c%84%ed%8a%b8+680470.5a.delayed	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:22	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:22%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/7335862630216042005%ec%8a%a4%ec%9c%84%ed%8a%b8%ec%8a%a4%ec%9c%84%ed%8a%b8+680470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/7335862630216042005%ec%8a%a4%ec%9c%84%ed%8a%b8%ec%8a%a4%ec%9c%84%ed%8a%b8+680470.5b.delayed	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:23	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:22%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/993511159555045560Stay+Longer+680470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/993511159555045560Stay+Longer+680470.5c.delayed	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:24	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:23%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/17266085256589430364Stay+For+Breakfast+680470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/17266085256589430364Stay+For+Breakfast+680470.5d.delayed	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:25	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:24%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/12292426380716863373Early+684X470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/12292426380716863373Early+684X470.5e.delayed	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:26	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2028%20Aug%202025%2007:33:26%20GMT	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2822621610138879665%ec%a1%b0%ec%8b%9d_720+500+(2).jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2822621610138879665%ec%a1%b0%ec%8b%9d_720+500+(2).5f.delayed	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:28	225091/225091	---M--	200	added ('OK')	image/jpeg	etag:%22490b4ff435c31c109c4c37a0627003f8%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/15352120458652357991%eb%b0%9c%eb%a7%9d%ed%97%a4%ec%96%b4+%ec%9d%b4%eb%af%b8%ec%a7%80680470.png	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/15352120458652357991%eb%b0%9c%eb%a7%9d%ed%97%a4%ec%96%b4+%ec%9d%b4%eb%af%b8%ec%a7%80680470.jpg	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:29	128846/128846	---M--	200	added ('OK')	image/jpeg	etag:%229859d08b6366625894e16aac4ddf8dca%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/16882852569813536770Suite+680470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/16882852569813536770Suite+680470.jpg	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:30	139601/139601	---M--	200	added ('OK')	image/jpeg	etag:%228361d474fb2149264fdb10dcdff39e7a%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2526930561917175907%ec%a1%b0%ec%8b%9d%ed%8c%a8%ed%82%a4%ec%a7%80_680470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/2526930561917175907%ec%a1%b0%ec%8b%9d%ed%8c%a8%ed%82%a4%ec%a7%80_680470.jpg	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:31	129310/129310	---M--	200	added ('OK')	image/jpeg	etag:%22b90a0a9969dc2c9129642c0467620199%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/7586350870038583062Room+only_680470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/7586350870038583062Room+only_680470.jpg	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:34	690496/690496	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:33:31%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253550&cntntsSn=253542	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/02_hotel%20storya047.jpg;	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:34	139051/139051	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:33:33%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253555&cntntsSn=253542	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/03_signature%20experience_02b9a0.jpg;	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:34	49641/49641	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:33:34%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253559&cntntsSn=253542	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/03_signature%20experience_039ca0.jpg;	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:36	54512/54512	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:33:35%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253973&cntntsSn=253542	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/03_signature%20experience_044c94.jpg;	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:38	199568/199568	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:33:36%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=253981&cntntsSn=253542	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/575x345_12977.jpg;	(from https://josunhotel.com/hotel/grandBusan.do)
16:33:40	247336/247336	---M--	200	added ('OK')	image/jpeg	etag:%22b2672aba5048861bdbbf91ae3843d4cd%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/6176874050608884993680-470-3.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/6176874050608884993680-470-3.jpg	(from https://josunhotel.com/hotel/grandJeju.do)
16:33:40	171167/171167	---M--	200	added ('OK')	image/jpeg	etag:%226f6dcd424cec62d0e598609398e399fd%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/13059190708513784526680_470+28.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/13059190708513784526680_470+28.jpg	(from https://josunhotel.com/hotel/grandJeju.do)
16:33:41	1164030/1164030	---M--	200	added ('200')	image/jpeg	date:Thu,%2028%20Aug%202025%2007:33:37%20GMT	https://josunhotel.com/revolution/content/fileImage.do?fileId=353384&cntntsSn=353383	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/josunhotel.com/revolution/content/Grand%20Josun%20Jeju_main_PC127e.jpg;	(from https://josunhotel.com/hotel/grandJeju.do)
16:33:41	237128/237128	---M--	200	added ('OK')	image/jpeg	etag:%2223fad0e7986e84ca880e6df47d3f1ea7%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/1479061415258018137680_470+(1).jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/1479061415258018137680_470+(1).jpg	(from https://josunhotel.com/hotel/grandJeju.do)
16:33:42	202946/202946	---M--	200	added ('OK')	image/jpeg	etag:%22bfae424d760337906121e9bbf907c2b8%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/12783758844941234564680_470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/12783758844941234564680_470.jpg	(from https://josunhotel.com/hotel/grandJeju.do)
16:33:44	245262/245262	---M--	200	added ('OK')	image/jpeg	etag:%22458ee4d73e56d7854ab798f4d8607adf%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/6138205313825720442680_470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/6138205313825720442680_470.jpg	(from https://josunhotel.com/hotel/grandJeju.do)
16:33:45	263193/263193	---M--	200	added ('OK')	image/jpeg	etag:%22cfc4136f75bdbb9b74fcd01dd2c18376%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/6739451114377044754680_470+34.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/6739451114377044754680_470+34.jpg	(from https://josunhotel.com/hotel/grandJeju.do)
16:33:46	328097/328097	---M--	200	added ('OK')	image/jpeg	etag:%22c88ecb0dd947b3a09ce8affac74d27cd%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/8483720880483662369680_470+(16).jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/8483720880483662369680_470+(16).jpg	(from https://josunhotel.com/hotel/grandJeju.do)
16:33:47	304852/304852	---M--	200	added ('OK')	image/jpeg	etag:%223f2815d2d44d4c60f9da270f9066eac0%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/11037207494379862615680_470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/11037207494379862615680_470.jpg	(from https://josunhotel.com/hotel/grandJeju.do)
16:33:48	242791/242791	---M--	200	added ('OK')	image/jpeg	etag:%22dac79e621a3d7fba7b27d649477315e8%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/3912984103794145070680-470+2.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/3912984103794145070680-470+2.jpg	(from https://josunhotel.com/hotel/grandJeju.do)
16:33:49	243469/243469	---M--	200	added ('OK')	image/jpeg	etag:%2288a6c9258e49670309592e6c58554a4d%22	https://s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/5588337637662897628The+Shape+Of+Scent+680_470.jpg	/Users/jungyunseong/Documents/Development/Web/clinicplate-homepage3/s3.ap-northeast-2.amazonaws.com/files.crs.josunhotel.com/5588337637662897628The+Shape+Of+Scent+680_470.jpg	(from https://josunhotel.com/hotel/grandJeju.do)
